"Accuracy","Regret","Method","Scenario","Data","Parameter"
0.935466666666667,1.19867542729423,"DTR-CT","linear","train","50"
0.988355555555556,0.0592588165345768,"DTR-CT","linear","train","50"
0.936888888888889,1.13753903453559,"DTR-CT","linear","train","50"
0.934666666666667,0.996159123687388,"DTR-CT","linear","train","50"
0.986933333333333,0.0561394395706306,"DTR-CT","linear","train","50"
0.903466666666667,1.85613295292592,"DTR-CT","linear","train","60"
0.986666666666667,0.051827703383446,"DTR-CT","linear","train","60"
0.923288888888889,1.39312627262805,"DTR-CT","linear","train","60"
0.925866666666667,1.28611765940983,"DTR-CT","linear","train","60"
0.988,0.0395466796777171,"DTR-CT","linear","train","60"
0.988533333333333,0.0520427407786516,"DTR-CT","linear","train","60"
0.888533333333333,2.26171211117809,"DTR-CT","linear","train","60"
0.944977777777778,1.09581001571162,"DTR-CT","linear","train","60"
0.918844444444444,1.75735948492462,"DTR-CT","linear","train","60"
0.988622222222222,0.0510847969329213,"DTR-CT","linear","train","60"
0.987555555555556,0.0438052188285155,"DTR-CT","linear","train","70"
0.906666666666667,1.76830059154635,"DTR-CT","linear","train","70"
0.904888888888889,1.11375812923039,"DTR-CT","linear","train","70"
0.988266666666667,0.0539436405670205,"DTR-CT","linear","train","70"
0.989777777777778,0.0542711002119929,"DTR-CT","linear","train","70"
0.987733333333333,0.0519081040302123,"DTR-CT","linear","train","70"
0.986844444444444,0.0504376128262024,"DTR-CT","linear","train","70"
0.986577777777778,0.0544085740174304,"DTR-CT","linear","train","70"
0.989333333333333,0.040969633527089,"DTR-CT","linear","train","70"
0.988622222222222,0.0528429427168758,"DTR-CT","linear","train","70"
0.989333333333333,0.0444505060387174,"DTR-CT","linear","train","80"
0.988355555555556,0.0496334561224718,"DTR-CT","linear","train","80"
0.918666666666667,1.74259828786105,"DTR-CT","linear","train","80"
0.988266666666667,0.0486837782910076,"DTR-CT","linear","train","80"
0.987288888888889,0.0589560164771525,"DTR-CT","linear","train","80"
0.913066666666667,1.82086014007414,"DTR-CT","linear","train","80"
0.988622222222222,0.0416941204171062,"DTR-CT","linear","train","80"
0.903111111111111,1.81862853044345,"DTR-CT","linear","train","80"
0.988711111111111,0.0483462335979682,"DTR-CT","linear","train","80"
0.988711111111111,0.0465598720512513,"DTR-CT","linear","train","80"
0.989866666666667,0.0392699230092602,"DTR-CT","linear","train","90"
0.988444444444444,0.0523747864927794,"DTR-CT","linear","train","90"
0.989244444444444,0.0622904790194839,"DTR-CT","linear","train","90"
0.987466666666667,0.0583454497115881,"DTR-CT","linear","train","90"
0.988888888888889,0.0460910687910083,"DTR-CT","linear","train","90"
0.910844444444444,1.61956859043631,"DTR-CT","linear","train","90"
0.988355555555556,0.0549173480658266,"DTR-CT","linear","train","90"
0.987555555555556,0.0530470699685127,"DTR-CT","linear","train","90"
0.987911111111111,0.0435953687928544,"DTR-CT","linear","train","90"
0.987466666666667,0.0599810502159639,"DTR-CT","linear","train","90"
0.989066666666667,0.046850616445677,"DTR-CT","linear","train","100"
0.9856,0.0713316945835942,"DTR-CT","linear","train","100"
0.990311111111111,0.0434654532812479,"DTR-CT","linear","train","100"
0.988533333333333,0.0464946150077738,"DTR-CT","linear","train","100"
0.988533333333333,0.0461121993591814,"DTR-CT","linear","train","100"
0.883644444444444,2.48962283739792,"DTR-CT","linear","train","100"
0.841866666666667,2.95979572090265,"DTR-CT","linear","train","100"
0.989155555555556,0.0400064857885587,"DTR-CT","linear","train","100"
0.987644444444444,0.0480895368777573,"DTR-CT","linear","train","100"
0.9896,0.0389917302238198,"DTR-CT","linear","train","100"
0.678577777777778,6.48660162414754,"DTR-CF","linear","train","10"
0.678933333333333,6.56072060975462,"DTR-CF","linear","train","10"
0.679288888888889,6.50607589723666,"DTR-CF","linear","train","10"
0.677511111111111,6.55669851127638,"DTR-CF","linear","train","10"
0.6776,6.62705209798363,"DTR-CF","linear","train","10"
0.676711111111111,6.566558889952,"DTR-CF","linear","train","10"
0.676888888888889,6.61366070248499,"DTR-CF","linear","train","10"
0.677777777777778,6.45684253068482,"DTR-CF","linear","train","10"
0.675822222222222,6.50680869143288,"DTR-CF","linear","train","10"
0.676711111111111,6.57030023273082,"DTR-CF","linear","train","10"
0.676,6.5937337910293,"DTR-CF","linear","train","20"
0.678133333333333,6.60640204706525,"DTR-CF","linear","train","20"
0.675822222222222,6.59210784777714,"DTR-CF","linear","train","20"
0.677955555555556,6.53524213479273,"DTR-CF","linear","train","20"
0.677422222222222,6.586210881115,"DTR-CF","linear","train","20"
0.676888888888889,6.46391764186855,"DTR-CF","linear","train","20"
0.678844444444444,6.53021610391982,"DTR-CF","linear","train","20"
0.676,6.6298549149121,"DTR-CF","linear","train","20"
0.678133333333333,6.50340210717566,"DTR-CF","linear","train","20"
0.675377777777778,6.65375521268247,"DTR-CF","linear","train","20"
0.675733333333333,6.63333813902849,"DTR-CF","linear","train","30"
0.674755555555556,6.62160565391244,"DTR-CF","linear","train","30"
0.6784,6.50237328337559,"DTR-CF","linear","train","30"
0.677244444444444,6.5578637370308,"DTR-CF","linear","train","30"
0.676177777777778,6.50725810762375,"DTR-CF","linear","train","30"
0.676088888888889,6.54570998260162,"DTR-CF","linear","train","30"
0.679111111111111,6.53000393944415,"DTR-CF","linear","train","30"
0.676177777777778,6.52158571579838,"DTR-CF","linear","train","30"
0.678577777777778,6.47641193116399,"DTR-CF","linear","train","30"
0.674933333333333,6.57335561317808,"DTR-CF","linear","train","30"
0.675911111111111,6.5548104656102,"DTR-CF","linear","train","40"
0.676355555555555,6.61932645400377,"DTR-CF","linear","train","40"
0.676711111111111,6.62452908711723,"DTR-CF","linear","train","40"
0.677155555555556,6.51117834018967,"DTR-CF","linear","train","40"
0.678577777777778,6.56211285339692,"DTR-CF","linear","train","40"
0.677511111111111,6.50162017952148,"DTR-CF","linear","train","40"
0.675822222222222,6.55516286264111,"DTR-CF","linear","train","40"
0.676533333333333,6.6004497171562,"DTR-CF","linear","train","40"
0.677066666666667,6.56363359248143,"DTR-CF","linear","train","40"
0.6768,6.64160237151084,"DTR-CF","linear","train","40"
0.677422222222222,6.54849576467047,"DTR-CF","linear","train","50"
0.6768,6.59773678278777,"DTR-CF","linear","train","50"
0.677511111111111,6.51048898800821,"DTR-CF","linear","train","50"
0.676533333333333,6.5980090464787,"DTR-CF","linear","train","50"
0.676711111111111,6.4942549235805,"DTR-CF","linear","train","50"
0.676977777777778,6.5064304912068,"DTR-CF","linear","train","50"
0.675644444444444,6.56953710158799,"DTR-CF","linear","train","50"
0.676266666666667,6.63642477147963,"DTR-CF","linear","train","50"
0.676977777777778,6.5028561415505,"DTR-CF","linear","train","50"
0.677511111111111,6.43932053564324,"DTR-CF","linear","train","50"
0.676088888888889,6.5740910911166,"DTR-CF","linear","train","60"
0.6768,6.56937593918409,"DTR-CF","linear","train","60"
0.677422222222222,6.61380966364464,"DTR-CF","linear","train","60"
0.678044444444444,6.5457337040086,"DTR-CF","linear","train","60"
0.677866666666667,6.69240444322282,"DTR-CF","linear","train","60"
0.675022222222222,6.68986836517742,"DTR-CF","linear","train","60"
0.674844444444444,6.56636137229684,"DTR-CF","linear","train","60"
0.677066666666667,6.56189375161565,"DTR-CF","linear","train","60"
0.675911111111111,6.60217736931769,"DTR-CF","linear","train","60"
0.677777777777778,6.57405510172293,"DTR-CF","linear","train","60"
0.677066666666667,6.55347681062979,"DTR-CF","linear","train","70"
0.677422222222222,6.56207221723219,"DTR-CF","linear","train","70"
0.675911111111111,6.55107226698348,"DTR-CF","linear","train","70"
0.676444444444445,6.54351113170754,"DTR-CF","linear","train","70"
0.677688888888889,6.6105998414566,"DTR-CF","linear","train","70"
0.678844444444444,6.57264879128042,"DTR-CF","linear","train","70"
0.675733333333333,6.58860124899556,"DTR-CF","linear","train","70"
0.677333333333333,6.50055666618041,"DTR-CF","linear","train","70"
0.677777777777778,6.46030143411985,"DTR-CF","linear","train","70"
0.676711111111111,6.5063625431196,"DTR-CF","linear","train","70"
0.675377777777778,6.64041980152743,"DTR-CF","linear","train","80"
0.677511111111111,6.55810013432754,"DTR-CF","linear","train","80"
0.676355555555555,6.45386656874992,"DTR-CF","linear","train","80"
0.677688888888889,6.45211746108049,"DTR-CF","linear","train","80"
0.675911111111111,6.57141098836899,"DTR-CF","linear","train","80"
0.676888888888889,6.48301158706107,"DTR-CF","linear","train","80"
0.675377777777778,6.59530121951896,"DTR-CF","linear","train","80"
0.677955555555556,6.43525010398295,"DTR-CF","linear","train","80"
0.676622222222222,6.5661406881443,"DTR-CF","linear","train","80"
0.677866666666667,6.53458906308872,"DTR-CF","linear","train","80"
0.677688888888889,6.60016566845587,"DTR-CF","linear","train","90"
0.679022222222222,6.59338011262166,"DTR-CF","linear","train","90"
0.676266666666667,6.56200779839369,"DTR-CF","linear","train","90"
0.676711111111111,6.46209424866745,"DTR-CF","linear","train","90"
0.676088888888889,6.58650927916049,"DTR-CF","linear","train","90"
0.677955555555556,6.5179837152386,"DTR-CF","linear","train","90"
0.674844444444444,6.60524984498833,"DTR-CF","linear","train","90"
0.678222222222222,6.59561945299136,"DTR-CF","linear","train","90"
0.677155555555556,6.51782467593326,"DTR-CF","linear","train","90"
0.676355555555555,6.55196594591271,"DTR-CF","linear","train","90"
0.677244444444444,6.57748098182964,"DTR-CF","linear","train","100"
0.6776,6.47412020337229,"DTR-CF","linear","train","100"
0.678133333333333,6.46737529719326,"DTR-CF","linear","train","100"
0.677155555555556,6.47611209218731,"DTR-CF","linear","train","100"
0.677244444444444,6.53760424966566,"DTR-CF","linear","train","100"
0.676444444444445,6.63764947214565,"DTR-CF","linear","train","100"
0.676355555555555,6.55511608495351,"DTR-CF","linear","train","100"
0.675377777777778,6.5144131797966,"DTR-CF","linear","train","100"
0.676888888888889,6.57540960303222,"DTR-CF","linear","train","100"
0.676444444444445,6.50865182069807,"DTR-CF","linear","train","100"
0.7096,21.4145733145097,"Q-Learning","linear interactions","train","10"
0.718488888888889,19.8594213036043,"Q-Learning","linear interactions","train","10"
0.714755555555556,20.0680402517245,"Q-Learning","linear interactions","train","10"
0.718488888888889,20.1348557981008,"Q-Learning","linear interactions","train","10"
0.7224,20.1084794922675,"Q-Learning","linear interactions","train","10"
0.728977777777778,19.2139332708199,"Q-Learning","linear interactions","train","10"
0.726222222222222,19.1664515118884,"Q-Learning","linear interactions","train","10"
0.726133333333333,19.7152528004308,"Q-Learning","linear interactions","train","10"
0.727377777777778,19.3883279084433,"Q-Learning","linear interactions","train","10"
0.7248,19.4258602581331,"Q-Learning","linear interactions","train","10"
0.728177777777778,19.5477822714005,"Q-Learning","linear interactions","train","20"
0.723466666666667,19.821068528957,"Q-Learning","linear interactions","train","20"
0.734133333333333,19.1177007917889,"Q-Learning","linear interactions","train","20"
0.716533333333333,20.5403015428024,"Q-Learning","linear interactions","train","20"
0.730488888888889,19.6798667875884,"Q-Learning","linear interactions","train","20"
0.722222222222222,19.5993207020996,"Q-Learning","linear interactions","train","20"
0.711466666666667,21.4285632978238,"Q-Learning","linear interactions","train","20"
0.721511111111111,20.5035186993958,"Q-Learning","linear interactions","train","20"
0.723377777777778,20.7098968857679,"Q-Learning","linear interactions","train","20"
0.718844444444444,20.4239743822733,"Q-Learning","linear interactions","train","20"
0.723644444444444,20.3602433639593,"Q-Learning","linear interactions","train","30"
0.7272,19.5572769795973,"Q-Learning","linear interactions","train","30"
0.716533333333333,20.9359791581547,"Q-Learning","linear interactions","train","30"
0.726044444444444,19.6374710800778,"Q-Learning","linear interactions","train","30"
0.727822222222222,19.0002922217556,"Q-Learning","linear interactions","train","30"
0.726044444444444,20.4108166811735,"Q-Learning","linear interactions","train","30"
0.716,20.5917826061621,"Q-Learning","linear interactions","train","30"
0.716888888888889,20.8994332457282,"Q-Learning","linear interactions","train","30"
0.735111111111111,18.4183504642151,"Q-Learning","linear interactions","train","30"
0.733955555555556,19.5487105961424,"Q-Learning","linear interactions","train","30"
0.739733333333333,17.3174150733929,"Q-Learning","linear interactions","train","40"
0.726488888888889,20.4122890329974,"Q-Learning","linear interactions","train","40"
0.734044444444444,19.1768681453214,"Q-Learning","linear interactions","train","40"
0.714311111111111,20.8964580417775,"Q-Learning","linear interactions","train","40"
0.719111111111111,20.9477529379581,"Q-Learning","linear interactions","train","40"
0.730311111111111,19.530370037242,"Q-Learning","linear interactions","train","40"
0.725155555555556,19.6584730657638,"Q-Learning","linear interactions","train","40"
0.728,20.4313565440857,"Q-Learning","linear interactions","train","40"
0.730933333333333,19.5991577349986,"Q-Learning","linear interactions","train","40"
0.728533333333333,20.1465616573956,"Q-Learning","linear interactions","train","40"
0.717244444444444,20.3729909786677,"Q-Learning","linear interactions","train","50"
0.725333333333333,20.1425071627165,"Q-Learning","linear interactions","train","50"
0.713511111111111,20.5484778356899,"Q-Learning","linear interactions","train","50"
