"Accuracy","Regret","Approach","Scenario","Data"
0.573777777777778,21.5331513935863,"k-NN Regression","non-linear interactions","train"
0.566133333333333,21.8768285766996,"k-NN Regression","non-linear interactions","train"
0.5696,23.8964131882717,"k-NN Regression","non-linear interactions","train"
0.587288888888889,19.4514739800195,"k-NN Regression","non-linear interactions","train"
0.569066666666667,25.641766451268,"k-NN Regression","non-linear interactions","train"
0.558044444444444,21.5927870058113,"k-NN Regression","non-linear interactions","train"
0.551377777777778,23.1840364205321,"k-NN Regression","non-linear interactions","train"
0.560266666666667,23.9078511220104,"k-NN Regression","non-linear interactions","train"
0.569155555555556,21.801439760809,"k-NN Regression","non-linear interactions","train"
0.565511111111111,23.3737969200507,"k-NN Regression","non-linear interactions","train"
0.559733333333333,23.3812307151276,"k-NN Regression","non-linear interactions","train"
0.568888888888889,20.9485203010211,"k-NN Regression","non-linear interactions","train"
0.553955555555556,24.0846139982593,"k-NN Regression","non-linear interactions","train"
0.559733333333333,23.4733689582729,"k-NN Regression","non-linear interactions","train"
0.549866666666667,24.9070730749446,"k-NN Regression","non-linear interactions","train"
0.568177777777778,19.887475752208,"k-NN Regression","non-linear interactions","train"
0.559733333333333,22.3932338464827,"k-NN Regression","non-linear interactions","train"
0.571822222222222,22.5086995745393,"k-NN Regression","non-linear interactions","train"
0.561688888888889,23.9652249776542,"k-NN Regression","non-linear interactions","train"
0.578044444444444,22.5129204375845,"k-NN Regression","non-linear interactions","train"
0.558044444444444,23.1794985535665,"k-NN Regression","non-linear interactions","train"
0.572444444444444,22.081737646333,"k-NN Regression","non-linear interactions","train"
0.564444444444444,23.6734590683554,"k-NN Regression","non-linear interactions","train"
0.567022222222222,21.7400522614927,"k-NN Regression","non-linear interactions","train"
0.571911111111111,21.1020403623665,"k-NN Regression","non-linear interactions","train"
0.566488888888889,20.7997434507335,"k-NN Regression","non-linear interactions","train"
0.571022222222222,21.047592867983,"k-NN Regression","non-linear interactions","train"
0.560888888888889,20.9215892749863,"k-NN Regression","non-linear interactions","train"
0.559288888888889,22.1492602518235,"k-NN Regression","non-linear interactions","train"
0.565066666666667,21.9672758777056,"k-NN Regression","non-linear interactions","train"
0.567377777777778,21.0525702204666,"k-NN Regression","non-linear interactions","train"
0.575644444444444,21.2290479180089,"k-NN Regression","non-linear interactions","train"
0.563733333333333,22.8756591070443,"k-NN Regression","non-linear interactions","train"
0.5664,21.4654321180832,"k-NN Regression","non-linear interactions","train"
0.562222222222222,20.772978199539,"k-NN Regression","non-linear interactions","train"
0.5648,22.1895935858081,"k-NN Regression","non-linear interactions","train"
0.5632,22.2978888805761,"k-NN Regression","non-linear interactions","train"
0.568177777777778,22.0651762823389,"k-NN Regression","non-linear interactions","train"
0.541066666666667,40.5713458811567,"k-NN Regression","non-linear interactions","train"
0.565866666666667,21.9580247284479,"k-NN Regression","non-linear interactions","train"
0.5656,21.8790549535026,"k-NN Regression","non-linear interactions","train"
0.581955555555556,18.6565005099902,"k-NN Regression","non-linear interactions","train"
0.555555555555556,25.1908854103784,"k-NN Regression","non-linear interactions","train"
0.583111111111111,19.9842752043301,"k-NN Regression","non-linear interactions","train"
0.568888888888889,24.8626985496678,"k-NN Regression","non-linear interactions","train"
0.5784,21.0358035855354,"k-NN Regression","non-linear interactions","train"
0.569688888888889,22.5147321250278,"k-NN Regression","non-linear interactions","train"
0.563555555555556,23.2786890263073,"k-NN Regression","non-linear interactions","train"
0.564533333333333,22.6840901399782,"k-NN Regression","non-linear interactions","train"
0.568444444444444,21.8090905177169,"k-NN Regression","non-linear interactions","train"
0.566755555555556,22.528466347317,"k-NN Regression","non-linear interactions","train"
0.578044444444444,20.1895808270358,"k-NN Regression","non-linear interactions","train"
0.573422222222222,21.693832170412,"k-NN Regression","non-linear interactions","train"
0.572533333333333,22.6009264375783,"k-NN Regression","non-linear interactions","train"
0.598755555555556,18.9637826862196,"k-NN Regression","non-linear interactions","train"
0.5616,22.191640956544,"k-NN Regression","non-linear interactions","train"
0.578844444444444,19.7229046422807,"k-NN Regression","non-linear interactions","train"
0.571111111111111,22.7316243597903,"k-NN Regression","non-linear interactions","train"
0.5712,21.88612639265,"k-NN Regression","non-linear interactions","train"
0.570488888888889,22.4841377767683,"k-NN Regression","non-linear interactions","train"
0.5512,26.2599736372284,"k-NN Regression","non-linear interactions","train"
0.558488888888889,21.6609959210766,"k-NN Regression","non-linear interactions","train"
0.565244444444444,23.3481257909731,"k-NN Regression","non-linear interactions","train"
0.564088888888889,21.4079796297862,"k-NN Regression","non-linear interactions","train"
0.565244444444444,21.9206020409379,"k-NN Regression","non-linear interactions","train"
0.565511111111111,20.7903183847264,"k-NN Regression","non-linear interactions","train"
0.564444444444444,22.9466451367759,"k-NN Regression","non-linear interactions","train"
0.5648,22.1230936508592,"k-NN Regression","non-linear interactions","train"
0.569955555555556,23.1085010045801,"k-NN Regression","non-linear interactions","train"
0.554844444444444,23.7632980558354,"k-NN Regression","non-linear interactions","train"
0.569244444444444,22.973869583255,"k-NN Regression","non-linear interactions","train"
0.571288888888889,21.335132301204,"k-NN Regression","non-linear interactions","train"
0.559111111111111,23.1566068901362,"k-NN Regression","non-linear interactions","train"
0.676533333333333,11.7612305289877,"DTR-CT","non-linear interactions","train"
0.709777777777778,10.2265868040668,"DTR-CT","non-linear interactions","train"
0.731377777777778,9.65502089584469,"DTR-CT","non-linear interactions","train"
0.662755555555556,12.8530486756626,"DTR-CT","non-linear interactions","train"
0.709066666666667,11.0718236355071,"DTR-CT","non-linear interactions","train"
0.6656,12.687437761403,"DTR-CT","non-linear interactions","train"
0.728711111111111,10.0731270062455,"DTR-CT","non-linear interactions","train"
0.544622222222222,38.9602356570193,"DTR-CT","non-linear interactions","train"
0.573777777777778,26.1735508614732,"DTR-CT","non-linear interactions","train"
0.688,11.851345719677,"DTR-CT","non-linear interactions","train"
0.705955555555556,10.408441539758,"DTR-CT","non-linear interactions","train"
0.711022222222222,10.5236890268046,"DTR-CT","non-linear interactions","train"
0.636444444444444,13.6998175017611,"DTR-CT","non-linear interactions","train"
0.726666666666667,10.2140373153534,"DTR-CT","non-linear interactions","train"
0.706577777777778,11.0960018741378,"DTR-CT","non-linear interactions","train"
0.714755555555556,10.7251103677599,"DTR-CT","non-linear interactions","train"
0.666311111111111,12.5771477454724,"DTR-CT","non-linear interactions","train"
0.658933333333333,13.3730946842775,"DTR-CT","non-linear interactions","train"
0.683822222222222,11.9616427497422,"DTR-CT","non-linear interactions","train"
0.653955555555556,13.6310683133657,"DTR-CT","non-linear interactions","train"
0.678311111111111,13.7917635035677,"DTR-CT","non-linear interactions","train"
0.678044444444444,11.6438237776783,"DTR-CT","non-linear interactions","train"
0.689333333333333,11.9894947234147,"DTR-CT","non-linear interactions","train"
0.662666666666667,12.9566272478378,"DTR-CT","non-linear interactions","train"
0.675288888888889,12.7715991185979,"DTR-CT","non-linear interactions","train"
0.662222222222222,10.8395280767882,"DTR-CT","non-linear interactions","train"
0.671733333333333,12.1965123233842,"DTR-CT","non-linear interactions","train"
0.689066666666667,11.0848578802502,"DTR-CT","non-linear interactions","train"
0.674755555555556,11.9716966907832,"DTR-CT","non-linear interactions","train"
0.671377777777778,12.9811761154026,"DTR-CT","non-linear interactions","train"
0.676888888888889,13.3834971011212,"DTR-CT","non-linear interactions","train"
0.697511111111111,12.0689407327522,"DTR-CT","non-linear interactions","train"
0.727733333333333,10.0016723861812,"DTR-CT","non-linear interactions","train"
0.718488888888889,9.84916068758573,"DTR-CT","non-linear interactions","train"
0.707644444444444,10.3897073095601,"DTR-CT","non-linear interactions","train"
0.654311111111111,13.6685485406647,"DTR-CT","non-linear interactions","train"
0.714311111111111,11.2746433937391,"DTR-CT","non-linear interactions","train"
0.662311111111111,13.7670792394407,"DTR-CT","non-linear interactions","train"
0.679022222222222,12.8621103184244,"DTR-CT","non-linear interactions","train"
0.723733333333333,10.9418453491027,"DTR-CT","non-linear interactions","train"
0.690133333333333,10.1354265286481,"DTR-CT","non-linear interactions","train"
0.686577777777778,11.2911609332942,"DTR-CT","non-linear interactions","train"
0.655377777777778,15.7145835356204,"DTR-CT","non-linear interactions","train"
0.679377777777778,11.2122180682402,"DTR-CT","non-linear interactions","train"
0.682133333333333,11.9118453890795,"DTR-CT","non-linear interactions","train"
0.677244444444444,11.7917729763883,"DTR-CT","non-linear interactions","train"
0.661777777777778,12.7783465244732,"DTR-CT","non-linear interactions","train"
0.675733333333333,13.445319759862,"DTR-CT","non-linear interactions","train"
0.549955555555556,39.8459521143239,"DTR-CT","non-linear interactions","train"
0.708177777777778,10.9496984054547,"DTR-CT","non-linear interactions","train"
0.717955555555556,10.5235174610772,"DTR-CT","non-linear interactions","train"
0.628444444444444,22.7034039030228,"DTR-CT","non-linear interactions","train"
0.655111111111111,13.7028233074478,"DTR-CT","non-linear interactions","train"
0.665422222222222,12.5136184877178,"DTR-CT","non-linear interactions","train"
0.730488888888889,10.0238132005701,"DTR-CT","non-linear interactions","train"
0.633688888888889,14.1321913445627,"DTR-CT","non-linear interactions","train"
0.692622222222222,11.8707278784499,"DTR-CT","non-linear interactions","train"
0.710133333333333,10.97188622834,"DTR-CT","non-linear interactions","train"
0.693777777777778,11.1324602329358,"DTR-CT","non-linear interactions","train"
0.673777777777778,14.0760348190594,"DTR-CT","non-linear interactions","train"
0.695822222222222,12.3299471220834,"DTR-CT","non-linear interactions","train"
0.658311111111111,12.9814641176842,"DTR-CT","non-linear interactions","train"
0.6568,14.1219090712092,"DTR-CT","non-linear interactions","train"
0.683911111111111,11.8968146276175,"DTR-CT","non-linear interactions","train"
0.712266666666667,11.1365808111387,"DTR-CT","non-linear interactions","train"
0.7248,10.448116486622,"DTR-CT","non-linear interactions","train"
0.550844444444444,37.3708029677492,"DTR-CT","non-linear interactions","train"
0.725066666666667,9.94385175867937,"DTR-CT","non-linear interactions","train"
0.679466666666667,12.9081727504069,"DTR-CT","non-linear interactions","train"
0.695022222222222,12.0355982990577,"DTR-CT","non-linear interactions","train"
